player_id,name,position,nationality,dob,age,market_value_eur,market_value,link,type,dob_age,position_main,position_alt,height_cm,foot,position_group,club,league,season,sofa_goals,sofa_yellowCards,sofa_redCards,sofa_groundDuelsWon,sofa_groundDuelsWonPercentage,sofa_aerialDuelsWon,sofa_aerialDuelsWonPercentage,sofa_successfulDribbles,sofa_successfulDribblesPercentage,sofa_tackles,sofa_assists,sofa_accuratePassesPercentage,sofa_totalDuelsWon,sofa_totalDuelsWonPercentage,sofa_minutesPlayed,sofa_wasFouled,sofa_fouls,sofa_dispossessed,sofa_appearances,sofa_saves,sofa_savedShotsFromInsideTheBox,sofa_savedShotsFromOutsideTheBox,sofa_goalsConcededInsideTheBox,sofa_goalsConcededOutsideTheBox,sofa_highClaims,sofa_successfulRunsOut,sofa_punches,sofa_runsOut,sofa_accurateFinalThirdPasses,sofa_bigChancesCreated,sofa_accuratePasses,sofa_keyPasses,sofa_accurateCrosses,sofa_accurateCrossesPercentage,sofa_accurateLongBalls,sofa_accurateLongBallsPercentage,sofa_interceptions,sofa_clearances,sofa_dribbledPast,sofa_bigChancesMissed,sofa_totalShots,sofa_shotsOnTarget,sofa_blockedShots,sofa_goalConversionPercentage,sofa_hitWoodwork,sofa_offsides,sofa_expectedGoals,sofa_errorLeadToGoal,sofa_errorLeadToShot,sofa_passToAssist,player_name,sofa_player_id,sofa_team_id,sofa_team_name,sofa_matched,source_file,log_market_value,minutes,sofa_goals_per90,sofa_assists_per90,sofa_expectedGoals_per90,sofa_totalShots_per90,sofa_shotsOnTarget_per90,sofa_keyPasses_per90,sofa_accurateFinalThirdPasses_per90,sofa_accuratePasses_per90,sofa_totalDuelsWon_per90,sofa_groundDuelsWon_per90,sofa_aerialDuelsWon_per90,sofa_successfulDribbles_per90,sofa_tackles_per90,sofa_interceptions_per90,sofa_clearances_per90,shot_conversion,assist_to_keypass,dribble_success,duel_consistency,age_sq,season_end_year,is_forward,is_midfielder,is_defender,is_goalkeeper
robert_voloder_452392,Robert Voloder,Back,Germany,2001-05-09,19,\N,\N,https://www.transfermarkt.com/robert-voloder/profil/spieler/452392,player,09/05/2001 (19),Back,"Defender, Centre",185,left,DF,1.FC Köln,Bundesliga,2019/20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,data\processed\Clubs combined\german_bundesliga_2019-20_with_sofa.csv,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,361,2019,0,0,1,0
noah_katterbach_469949,Noah Katterbach,Back,Germany,2001-04-13,19,6300000,€6.30m,https://www.transfermarkt.com/noah-katterbach/profil/spieler/469949,player,13/04/2001 (19),Back,"Defender, Left",180,left,DF,1.FC Köln,Bundesliga,2019/20,0,2,0,83,62.41,22,38.6,31,72.09,29,0,66.44,105,55.26,1319,23,10,12,18,0,0,0,29,1,0,0,0,0,91,0,390,9,4,18.18,48,36.09,29,21,17,0,3,2,1,0,0,0,\N,0,0,0,\N,930271,2671,1. FC Köln,1,data\processed\Clubs combined\german_bundesliga_2019-20_with_sofa.csv,15.656060350091908,1319,0,0,\N,0.2047005307050796,0.13646702047005307,0.6141015921152388,6.2092494313874145,26.61106899166035,7.164518574677786,5.663381349507203,1.501137225170584,2.1152388172858227,1.9787717968157696,1.9787717968157696,1.4329037149355572,0,0,0.29523809523809524,14.655555555555555,361,2019,0,0,1,0
ismail_jakobs_375137,Ismail Jakobs,Back,Senegal,1999-08-17,20,2700000,€2.70m,https://www.transfermarkt.com/ismail-jakobs/profil/spieler/375137,player,17/08/1999 (20),Back,"Defender, Left",184,left,DF,1.FC Köln,Bundesliga,2019/20,2,4,0,47,45.19,24,45.28,7,38.89,34,2,66.74,71,45.22,1679,6,18,17,20,0,0,0,36,2,0,0,0,0,87,1,315,12,16,21.92,12,26.67,24,27,13,3,18,10,2,11.11,0,9,\N,0,0,0,\N,897291,2671,1. FC Köln,1,data\processed\Clubs combined\german_bundesliga_2019-20_with_sofa.csv,14.80876270134486,1679,0.1072066706372841,0.1072066706372841,\N,0.9648600357355569,0.5360333531864205,0.6432400238237046,4.6634901727218585,16.885050625372248,3.8058368076235856,2.5193567599761764,1.2864800476474092,0.3752233472304944,1.8225134008338297,1.2864800476474092,1.4472900536033355,0.1111111111111111,0.16666666666666666,0.09859154929577464,18.655555555555555,400,2019,0,0,1,0
sebastiaan_bornauw_338629,Sebastiaan Bornauw,Back,Belgium,1999-03-22,21,11000000,€11.00m,https://www.transfermarkt.com/sebastiaan-bornauw/profil/spieler/338629,player,22/03/1999 (21),Back,"Defender, Centre",191,right,DF,1.FC Köln,Bundesliga,2019/20,6,5,1,57,46.72,71,58.68,11,78.57,37,0,81.4,128,52.67,2449,9,41,5,28,0,0,0,52,4,0,0,0,0,61,2,1002,6,3,50,113,48.29,42,93,19,3,18,7,1,33.33,0,2,\N,0,0,0,\N,826167,2671,1. FC Köln,1,data\processed\Clubs combined\german_bundesliga_2019-20_with_sofa.csv,16.213405921671733,2449,0.22049816251531237,0,\N,0.6614944875459371,0.25724785626786445,0.22049816251531237,2.241731318905676,36.823193140057164,4.703960800326664,2.0947325438954674,2.6092282564311966,0.4042466312780727,1.3597386688444264,1.5434871376071866,3.4177215189873418,0.3333333333333333,0,0.0859375,27.211111111111112,441,2019,0,0,1,0
jorge_mere_286779,Jorge Meré,Back,Spain,1997-04-17,23,4800000,€4.80m,https://www.transfermarkt.com/jorge-mere/profil/spieler/286779,player,17/04/1997 (23),Back,"Defender, Centre",182,right,DF,1.FC Köln,Bundesliga,2019/20,1,4,1,16,59.26,11,37.93,1,100,6,0,88.16,27,48.21,615,10,7,3,11,0,0,0,10,2,0,0,0,0,33,0,335,2,0,0,32,57.14,14,29,1,0,3,1,1,33.33,0,0,\N,0,0,0,\N,355046,2671,1. FC Köln,1,data\processed\Clubs combined\german_bundesliga_2019-20_with_sofa.csv,15.38412668421143,615,0.14634146341463414,0,\N,0.4390243902439024,0.14634146341463414,0.2926829268292683,4.829268292682927,49.02439024390244,3.951219512195122,2.341463414634146,1.6097560975609755,0.14634146341463414,0.8780487804878048,2.048780487804878,4.24390243902439,0.3333333333333333,0,0.037037037037037035,6.833333333333333,529,2019,0,0,1,0
matthias_bader_237162,Matthias Bader,Back,Germany,1997-06-17,23,400000,€400k,https://www.transfermarkt.com/matthias-bader/profil/spieler/237162,player,17/06/1997 (23),Back,"Defender, Right",176,right,DF,1.FC Köln,Bundesliga,2019/20,0,0,0,3,75,0,0,0,0,1,0,80,3,75,11,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,\N,0,0,0,\N,800444,2671,1. FC Köln,1,data\processed\Clubs combined\german_bundesliga_2019-20_with_sofa.csv,12.899222326086994,11,0,0,\N,0,0,0,8.181818181818182,32.72727272727273,24.545454545454547,24.545454545454547,0,0,8.181818181818182,0,0,\N,\N,0,0.12222222222222222,529,2019,0,0,1,0
kingsley_ehizibue_272812,Kingsley Ehizibue,Back,Netherlands,1995-05-25,25,2000000,€2.00m,https://www.transfermarkt.com/kingsley-ehizibue/profil/spieler/272812,player,25/05/1995 (25),Back,"Defender, Right",189,right,DF,1.FC Köln,Bundesliga,2019/20,1,6,1,150,56.82,33,55.93,36,57.14,79,1,76.52,183,56.66,2340,35,55,14,31,0,0,0,42,4,0,0,0,0,111,1,642,15,12,16.67,37,46.25,39,65,20,2,12,4,5,8.33,0,3,\N,1,0,0,\N,609206,2671,1. FC Köln,1,data\processed\Clubs combined\german_bundesliga_2019-20_with_sofa.csv,14.508658238524095,2340,0.038461538461538464,0.038461538461538464,\N,0.46153846153846156,0.15384615384615385,0.576923076923077,4.269230769230769,24.692307692307693,7.038461538461539,5.769230769230769,1.2692307692307694,1.3846153846153846,3.0384615384615388,1.5,2.5,0.08333333333333333,0.06666666666666667,0.19672131147540983,25.999999999999996,625,2019,0,0,1,0
toni_leistner_86916,Toni Leistner,Back,Germany,1990-08-19,29,2000000,€2.00m,https://www.transfermarkt.com/toni-leistner/profil/spieler/86916,player,19/08/1990 (29),Back,"Defender, Centre",190,right,DF,1.FC Köln,Bundesliga,2019/20,0,3,0,31,57.41,55,79.71,6,100,19,0,81.06,86,69.92,1012,6,16,0,13,0,0,0,21,0,0,0,0,0,52,0,518,2,2,100,69,57.98,32,56,8,1,3,1,0,0,0,0,\N,0,0,0,\N,137053,2671,1. FC Köln,1,data\processed\Clubs combined\german_bundesliga_2019-20_with_sofa.csv,14.508658238524095,1012,0,0,\N,0.26679841897233203,0.08893280632411067,0.17786561264822134,4.624505928853755,46.06719367588933,7.648221343873518,2.7569169960474307,4.891304347826087,0.5335968379446641,1.6897233201581028,2.8458498023715415,4.980237154150197,0,0,0.06976744186046512,11.244444444444445,841,2019,0,0,1,0
lasse_sobiech_79503,Lasse Sobiech,Back,Germany,1991-01-18,29,950000,€950k,https://www.transfermarkt.com/lasse-sobiech/profil/spieler/79503,player,18/01/1991 (29),Back,"Defender, Centre",196,right,DF,1.FC Köln,Bundesliga,2019/20,0,1,0,1,50,9,60,0,0,1,0,53.66,10,58.82,90,0,2,0,1,0,0,0,2,0,0,0,0,0,3,0,22,1,0,0,1,20,4,6,0,0,0,0,0,0,0,0,\N,0,0,0,\N,66514,2671,1. FC Köln,1,data\processed\Clubs combined\german_bundesliga_2019-20_with_sofa.csv,13.76421831620775,90,0,0,\N,0,0,1,3,22,10,1,9,0,1,4,6,\N,0,0,1,841,2019,0,0,1,0
rafael_czichos_84150,Rafael Czichos,Back,Germany,1990-05-14,30,1700000,€1.70m,https://www.transfermarkt.com/rafael-czichos/profil/spieler/84150,player,14/05/1990 (30),Back,"Defender, Centre",187,left,DF,1.FC Köln,Bundesliga,2019/20,1,2,1,69,55.2,76,58.91,9,64.29,43,1,81.89,145,57.09,2210,23,25,5,26,0,0,0,47,4,0,0,0,0,84,2,995,8,0,0,93,52.84,35,107,23,3,13,8,1,7.69,0,1,\N,1,0,1,\N,120302,2671,1. FC Köln,1,data\processed\Clubs combined\german_bundesliga_2019-20_with_sofa.csv,14.346139397261565,2210,0.04072398190045249,0.04072398190045249,\N,0.5294117647058824,0.3257918552036199,0.3257918552036199,3.4208144796380093,40.52036199095023,5.904977375565611,2.809954751131222,3.0950226244343892,0.36651583710407243,1.751131221719457,1.4253393665158371,4.357466063348417,0.07692307692307693,0.125,0.06206896551724138,24.555555555555554,900,2019,0,0,1,0
